slice_type,model_id,target,count,candidate_better_abs_error_rate,anchor_fail_candidate_success_count,anchor_fail_candidate_success_rate,candidate_norm_abs_error,anchor_norm_abs_error,actual_bin,month,hour,high_generation_flag,near_zero_flag
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.39617486338797814,26,0.07103825136612021,0.0968237243085529,0.094518671343019,,,19.0,,
target+hour,tabm_torch,kpx_group_2,366,0.37158469945355194,26,0.07103825136612021,0.11071320449890204,0.08142612030376237,,,16.0,,
target+hour,tabm_torch,kpx_group_2,366,0.36885245901639346,26,0.07103825136612021,0.1079277427929278,0.07846952601628573,,,15.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.36065573770491804,26,0.07103825136612021,0.12707635208008447,0.10462674110387578,,,4.0,,
target+actual_bin,catboost_quantile_060_depth6,kpx_group_3,274,0.7262773722627737,25,0.09124087591240876,0.14428645913234134,0.16258865703270295,80-90%,,,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5956284153005464,25,0.06830601092896176,0.09574868286168352,0.10357964177123914,,,1.0,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5437158469945356,25,0.06830601092896176,0.10359773327001566,0.11324905475639828,,,0.0,,
target+month,hist_gbdt_quantile_055,kpx_group_3,720,0.49583333333333335,25,0.034722222222222224,0.09055299974496774,0.09090647738317001,,11.0,,,
target+month,catboost_quantile_055,kpx_group_2,744,0.4946236559139785,25,0.033602150537634407,0.09828924365316791,0.09711066226115124,,5.0,,,
target+hour,extra_trees_wide,kpx_group_1,366,0.4890710382513661,25,0.06830601092896176,0.10954300187277699,0.10462674110387578,,,4.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.47540983606557374,25,0.06830601092896176,0.07668626905899174,0.08052192421373824,,,14.0,,
target+hour,mlp_regressor_medium,kpx_group_2,366,0.47540983606557374,25,0.06830601092896176,0.10320465669448987,0.0877939670195002,,,10.0,,
target+hour,explainable_boosting,kpx_group_2,366,0.4672131147540984,25,0.06830601092896176,0.12088468448275695,0.112892427835344,,,22.0,,
target+hour,explainable_boosting,kpx_group_2,366,0.45901639344262296,25,0.06830601092896176,0.08806267117511347,0.08142612030376237,,,16.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.453551912568306,25,0.06830601092896176,0.1254894814368755,0.1183763599451466,,,23.0,,
target+month,extra_trees_wide,kpx_group_1,720,0.4527777777777778,25,0.034722222222222224,0.0650803242047998,0.06194028765491995,,9.0,,,
target+actual_bin,lgbm_l1_baseline,kpx_group_2,598,0.451505016722408,25,0.04180602006688963,0.08954617254020814,0.07905223301886949,80-90%,,,,
target+hour,extra_trees_wide,kpx_group_2,366,0.45081967213114754,25,0.06830601092896176,0.10020023925931197,0.099085148873207,,,21.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.4453551912568306,25,0.06830601092896176,0.08400352511844186,0.07388305235421538,,,15.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.43989071038251365,25,0.06830601092896176,0.10560261733603017,0.10222264221274267,,,20.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.43169398907103823,25,0.06830601092896176,0.1043440291465538,0.08755820070591613,,,18.0,,
target+hour,explainable_boosting,kpx_group_1,366,0.42349726775956287,25,0.06830601092896176,0.11286147963674802,0.10670315711401403,,,3.0,,
target+hour,explainable_boosting,kpx_group_2,366,0.4180327868852459,25,0.06830601092896176,0.08901387316255426,0.07846952601628573,,,15.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.4180327868852459,25,0.06830601092896176,0.1104721642852153,0.1041647443335669,,,5.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.41530054644808745,25,0.06830601092896176,0.12151157282041442,0.10416635828848793,,,5.0,,
target+hour,explainable_boosting,kpx_group_2,366,0.4098360655737705,25,0.06830601092896176,0.11564838237263342,0.10235975980471324,,,20.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.4098360655737705,25,0.06830601092896176,0.09093189750686609,0.07467978955148977,,,14.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.4016393442622951,25,0.06830601092896176,0.1096111807661729,0.10478483814459667,,,6.0,,
target+month,explainable_boosting,kpx_group_3,744,0.39919354838709675,25,0.033602150537634407,0.07696483015482988,0.0647155220641647,,10.0,,,
target+hour,explainable_boosting,kpx_group_3,366,0.3989071038251366,25,0.06830601092896176,0.11937477828173111,0.10172228959981588,,,21.0,,
target+hour,tabm_torch,kpx_group_1,366,0.39617486338797814,25,0.06830601092896176,0.11927128155017418,0.10222264221274267,,,20.0,,
target+hour,tabm_torch,kpx_group_1,366,0.3907103825136612,25,0.06830601092896176,0.0945758855771267,0.073016166750987,,,13.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.38524590163934425,25,0.06830601092896176,0.1236044337610628,0.10222264221274267,,,20.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.3825136612021858,25,0.06830601092896176,0.1293751519348867,0.10775375055733254,,,2.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.37158469945355194,25,0.06830601092896176,0.12793709307473283,0.10670315711401403,,,3.0,,
target+hour,tabm_torch,kpx_group_1,366,0.34972677595628415,25,0.06830601092896176,0.09771912188905965,0.07388305235421538,,,15.0,,
target+month,mlp_regressor_medium,kpx_group_1,696,0.34770114942528735,25,0.035919540229885055,0.11923300910516306,0.09135706806134142,,2.0,,,
target+hour,tabm_torch,kpx_group_2,366,0.3469945355191257,25,0.06830601092896176,0.11498169157869105,0.08128855621848065,,,11.0,,
actual_bin,lgbm_l1_baseline,,1185,0.2683544303797468,25,0.02109704641350211,0.15901535080159312,0.1335355788356606,90-100%,,,,
target+high_generation_flag,extra_trees_wide,kpx_group_1,840,0.17142857142857143,25,0.02976190476190476,0.1493988661405331,0.09904442536475838,,,,True,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5737704918032787,24,0.06557377049180328,0.09841675822412045,0.10478483814459667,,,6.0,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5655737704918032,24,0.06557377049180328,0.09344866927339229,0.10104212972975589,,,8.0,,
target+month,catboost_quantile_055,kpx_group_2,744,0.5510752688172043,24,0.03225806451612903,0.123238033715041,0.12564781678668074,,3.0,,,
target+hour,hist_gbdt_quantile_055,kpx_group_2,366,0.5409836065573771,24,0.06557377049180328,0.0960494716338529,0.10104212972975589,,,8.0,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5300546448087432,24,0.06557377049180328,0.10238747168244891,0.10670315711401403,,,3.0,,
target+month,lgbm_l1_baseline,kpx_group_3,720,0.5166666666666667,24,0.03333333333333333,0.08214711989716464,0.08504381750003322,,4.0,,,
target+month,lgbm_l1_baseline,kpx_group_2,720,0.5069444444444444,24,0.03333333333333333,0.08154851758261614,0.08333210419302606,,11.0,,,
target+hour,extra_trees_wide,kpx_group_2,366,0.4972677595628415,24,0.06557377049180328,0.07702231173274618,0.07846952601628573,,,15.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.4918032786885246,24,0.06557377049180328,0.1044779716112266,0.10670315711401403,,,3.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.48633879781420764,24,0.06557377049180328,0.0951570549613481,0.08258740627699931,,,10.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.48360655737704916,24,0.06557377049180328,0.08422252280518731,0.07393216565563222,,,12.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.47540983606557374,24,0.06557377049180328,0.10887631197640724,0.112892427835344,,,22.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.4644808743169399,24,0.06557377049180328,0.1090330537541356,0.11194064382810978,,,2.0,,
target+month,catboost_quantile_055,kpx_group_3,744,0.4637096774193548,24,0.03225806451612903,0.12223436973480263,0.11785113862322234,,7.0,,,
target+hour,extra_trees_wide,kpx_group_1,366,0.453551912568306,24,0.06557377049180328,0.1040401964561771,0.10478483814459667,,,6.0,,
target+month,explainable_boosting,kpx_group_1,696,0.44971264367816094,24,0.034482758620689655,0.10513530886597296,0.09135706806134142,,2.0,,,
target+hour,extra_trees_wide,kpx_group_2,366,0.4453551912568306,24,0.06557377049180328,0.0968813958053773,0.09769793884199153,,,18.0,,
target+month,catboost_quantile_060_depth6,kpx_group_1,744,0.44489247311827956,24,0.03225806451612903,0.10439260069545955,0.10149797614428471,,5.0,,,
target+hour,explainable_boosting,kpx_group_3,366,0.43169398907103823,24,0.06557377049180328,0.11631441360310202,0.10263318434611672,,,6.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.42896174863387976,24,0.06557377049180328,0.10293676904291708,0.10235975980471324,,,20.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.42896174863387976,24,0.06557377049180328,0.09123579765164778,0.08755820070591613,,,18.0,,
target+hour,tabm_torch,kpx_group_1,366,0.42896174863387976,24,0.06557377049180328,0.11310042567185413,0.09156822750019558,,,9.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.42349726775956287,24,0.06557377049180328,0.10226392262804126,0.10104212972975589,,,8.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.412568306010929,24,0.06557377049180328,0.09708319800282741,0.09280321182199211,,,19.0,,
target+hour,explainable_boosting,kpx_group_2,366,0.4098360655737705,24,0.06557377049180328,0.1130513196900531,0.099085148873207,,,21.0,,
target+hour,extra_trees_wide,kpx_group_3,366,0.40437158469945356,24,0.06557377049180328,0.07767596274157049,0.07244924485713752,,,12.0,,
target+hour,mlp_regressor_medium,kpx_group_1,366,0.39617486338797814,24,0.06557377049180328,0.11646675337906218,0.094518671343019,,,19.0,,
target+hour,tabm_torch,kpx_group_3,366,0.39617486338797814,24,0.06557377049180328,0.12408409471015197,0.10172228959981588,,,21.0,,
target+month,ngboost_normal_260_lr03,kpx_group_2,720,0.3958333333333333,24,0.03333333333333333,0.0924647302296806,0.08333210419302606,,11.0,,,
target+hour,explainable_boosting,kpx_group_1,366,0.39344262295081966,24,0.06557377049180328,0.09271047576492446,0.07388305235421538,,,15.0,,
target+hour,tabm_torch,kpx_group_3,366,0.38524590163934425,24,0.06557377049180328,0.09587436804721611,0.07244924485713752,,,12.0,,
target+hour,tabm_torch,kpx_group_1,366,0.3524590163934426,24,0.06557377049180328,0.09663467134564001,0.07356102759552278,,,14.0,,
target+month,extra_trees_wide,kpx_group_3,696,0.34051724137931033,24,0.034482758620689655,0.11152679476488603,0.0998073963271172,,2.0,,,
target+actual_bin,explainable_boosting,kpx_group_1,448,0.31026785714285715,24,0.05357142857142857,0.13976461199902823,0.10397703506878656,80-90%,,,,
target+actual_bin,catboost_quantile_060_depth6,kpx_group_1,448,0.59375,23,0.05133928571428571,0.09925494156437857,0.10397703506878656,80-90%,,,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5655737704918032,23,0.06284153005464481,0.08855962298763341,0.094518671343019,,,19.0,,
target+month,lgbm_l1_baseline,kpx_group_2,744,0.5497311827956989,23,0.030913978494623656,0.055743949066170966,0.059162552851189314,,8.0,,,
target+month,lgbm_l1_baseline,kpx_group_2,720,0.5333333333333333,23,0.03194444444444444,0.07555286670995894,0.07863322421868964,,6.0,,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.5327868852459017,23,0.06284153005464481,0.08107811318300208,0.08755820070591613,,,18.0,,
target+hour,lgbm_l1_baseline,kpx_group_1,366,0.5300546448087432,23,0.06284153005464481,0.11355874661188695,0.1183763599451466,,,23.0,,
target+hour,hist_gbdt_quantile_055,kpx_group_1,366,0.505464480874317,23,0.06284153005464481,0.11606391589639446,0.1183763599451466,,,23.0,,
target+month,catboost_quantile_055,kpx_group_1,744,0.49731182795698925,23,0.030913978494623656,0.10943885983965795,0.10883549540346629,,12.0,,,
target+month,catboost_quantile_055,kpx_group_3,744,0.49193548387096775,23,0.030913978494623656,0.1454827857732645,0.14598237860313426,,1.0,,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.4918032786885246,23,0.06284153005464481,0.10465601212923283,0.10787831703335486,,,6.0,,
target+month,extra_trees_wide,kpx_group_2,744,0.489247311827957,23,0.030913978494623656,0.0785159170707452,0.07743207667271455,,10.0,,,
target+hour,extra_trees_wide,kpx_group_1,366,0.47540983606557374,23,0.06284153005464481,0.10459884117564225,0.10421893744377876,,,1.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.47540983606557374,23,0.06284153005464481,0.10544965239679928,0.09262614643712526,,,8.0,,
actual_bin,catboost_quantile_0575_depth6,,1320,0.4712121212121212,23,0.017424242424242425,0.10509884950434159,0.10485169627504616,80-90%,,,,
target+hour,extra_trees_wide,kpx_group_3,366,0.46994535519125685,23,0.06284153005464481,0.11864390152351678,0.1147786097659007,,,0.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.4644808743169399,23,0.06284153005464481,0.10228704756130615,0.10357964177123914,,,1.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.46174863387978143,23,0.06284153005464481,0.11571015240815113,0.11432923169168223,,,22.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.45901639344262296,23,0.06284153005464481,0.10939113201086219,0.10604341879915236,,,7.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.453551912568306,23,0.06284153005464481,0.09955264796803681,0.08755820070591613,,,18.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.45081967213114754,23,0.06284153005464481,0.11886236462972674,0.1065364148325738,,,3.0,,
target+hour,explainable_boosting,kpx_group_1,366,0.4453551912568306,23,0.06284153005464481,0.11321884177264363,0.1041647443335669,,,5.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.4426229508196721,23,0.06284153005464481,0.10719940915945424,0.1041647443335669,,,5.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.4426229508196721,23,0.06284153005464481,0.08656789701822125,0.08258740627699931,,,10.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.4426229508196721,23,0.06284153005464481,0.0997164005053547,0.09807585625222164,,,19.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.43989071038251365,23,0.06284153005464481,0.11628062271995862,0.10263318434611672,,,6.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.4371584699453552,23,0.06284153005464481,0.10986031461976492,0.09262614643712526,,,8.0,,
target+hour,mlp_regressor_medium,kpx_group_2,366,0.4344262295081967,23,0.06284153005464481,0.10412818413612052,0.0916229787440416,,,17.0,,
target+actual_bin,hist_gbdt_quantile_055,kpx_group_1,448,0.43080357142857145,23,0.05133928571428571,0.11524669811415314,0.10397703506878656,80-90%,,,,
target+hour,tabm_torch,kpx_group_3,366,0.42896174863387976,23,0.06284153005464481,0.12324596714173171,0.10263318434611672,,,6.0,,
target+month,catboost_quantile_060_depth6,kpx_group_1,720,0.41805555555555557,23,0.03194444444444444,0.08651420062621207,0.08341232627982269,,11.0,,,
target+hour,extra_trees_wide,kpx_group_3,366,0.4016393442622951,23,0.06284153005464481,0.0841321344372693,0.07847419204822927,,,11.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.3879781420765027,23,0.06284153005464481,0.09860998951693993,0.09156822750019558,,,9.0,,
target+hour,tabm_torch,kpx_group_1,366,0.3879781420765027,23,0.06284153005464481,0.09693825582200347,0.07393216565563222,,,12.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.36885245901639346,23,0.06284153005464481,0.09629933547074308,0.07474553736428122,,,13.0,,
target+month,extra_trees_wide,kpx_group_1,696,0.3620689655172414,23,0.033045977011494254,0.09573110486042069,0.09135706806134142,,2.0,,,
target+month,ngboost_normal_260_lr03,kpx_group_1,720,0.3527777777777778,23,0.03194444444444444,0.07154163464294448,0.06194028765491995,,9.0,,,
target+hour,tabm_torch,kpx_group_2,366,0.34972677595628415,23,0.06284153005464481,0.108953483299448,0.0739926155873451,,,12.0,,
target+actual_bin,tabm_torch,kpx_group_2,598,0.17892976588628762,23,0.038461538461538464,0.17566692333841585,0.07905223301886949,80-90%,,,,
target+month,hist_gbdt_quantile_055,kpx_group_3,720,0.5888888888888889,22,0.030555555555555555,0.0510072131203799,0.05331797311667748,,9.0,,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5628415300546448,22,0.060109289617486336,0.10403367120131964,0.11194064382810978,,,2.0,,
target+hour,lgbm_l1_baseline,kpx_group_2,366,0.5300546448087432,22,0.060109289617486336,0.10884979204209612,0.11331011567969454,,,23.0,,
target+hour,lgbm_l1_baseline,kpx_group_3,366,0.5273224043715847,22,0.060109289617486336,0.08845616584554537,0.09280321182199211,,,19.0,,
target+month,catboost_quantile_055,kpx_group_2,720,0.5138888888888888,22,0.030555555555555555,0.0875427761554002,0.08834224909768426,,4.0,,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.48633879781420764,22,0.060109289617486336,0.10551503829250514,0.10743280828215826,,,4.0,,
target+hour,extra_trees_wide,kpx_group_1,366,0.46994535519125685,22,0.060109289617486336,0.09192514054461745,0.09032211241324473,,,18.0,,
target+hour,ngboost_normal_260_lr03,kpx_group_2,366,0.4672131147540984,22,0.060109289617486336,0.10181393202650957,0.099085148873207,,,21.0,,
target+month,catboost_quantile_055,kpx_group_3,744,0.4650537634408602,22,0.02956989247311828,0.10752967932561798,0.10618864506015195,,5.0,,,
target+actual_bin,catboost_quantile_055,kpx_group_2,598,0.46488294314381273,22,0.03678929765886288,0.08312653106664163,0.07905223301886949,80-90%,,,,
target+month,catboost_quantile_060_depth6,kpx_group_3,744,0.46102150537634407,22,0.02956989247311828,0.12083887905309301,0.11889136919205419,,3.0,,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.4562841530054645,22,0.060109289617486336,0.11080965905568502,0.10775375055733254,,,2.0,,
target+hour,mlp_regressor_medium,kpx_group_3,366,0.4562841530054645,22,0.060109289617486336,0.12174023100359747,0.10833414958393581,,,2.0,,
target+hour,extra_trees_wide,kpx_group_2,366,0.4426229508196721,22,0.060109289617486336,0.1040867062336239,0.10128053755439953,,,7.0,,
target+hour,explainable_boosting,kpx_group_3,366,0.4426229508196721,22,0.060109289617486336,0.12444072586868371,0.10833414958393581,,,2.0,,
target+actual_bin,catboost_quantile_0575_depth6,kpx_group_3,1507,0.43264764432647645,22,0.014598540145985401,0.12028392428964554,0.11884664239133533,10-30%,,,,
target+hour,ngboost_normal_260_lr03,kpx_group_1,366,0.43169398907103823,22,0.060109289617486336,0.1108614319958955,0.10670315711401403,,,3.0,,
target+month,ngboost_normal_260_lr03,kpx_group_3,696,0.4295977011494253,22,0.031609195402298854,0.10021591231026276,0.0998073963271172,,2.0,,,
