experiment,month,lead_hour,rows,baseline_abs_error,candidate_abs_error,delta_abs_error,impact_delta,fail_to_pass8,pass_to_fail8,net_pass8,seed
lead_basic,3,15.0,70,0.14837682644034075,0.1497712746206743,0.0013944481803335592,0.09761137262334915,4,1,3,11
lead_basic,3,16.0,73,0.15894936200542062,0.1642843930404092,0.0053350310349886,0.3894572655541678,2,3,-1,11
lead_basic,3,17.0,68,0.14233271951272097,0.1450695573207003,0.002736837807979292,0.18610497094259187,7,2,5,11
lead_basic,3,18.0,65,0.131910625777554,0.13496777488173803,0.003057149104184042,0.19871469177196271,2,2,0,11
lead_basic,3,19.0,64,0.1325082105553902,0.13271862435521056,0.00021041379982035362,0.013466483188502631,4,1,3,11
lead_basic,3,20.0,62,0.13498146165015346,0.1327761689148103,-0.002205292735343124,-0.1367281495912737,4,1,3,11
lead_basic,3,21.0,57,0.13032364590276493,0.12947087178452144,-0.0008527741182434997,-0.04860812473987948,4,0,4,11
lead_basic,3,22.0,53,0.1130623783693286,0.11973778696295967,0.006675408593631058,0.3537966554624461,3,3,0,11
lead_basic,3,23.0,56,0.1428830298219553,0.1420181346335523,-0.0008648951884030044,-0.04843413055056825,1,1,0,11
lead_basic,3,24.0,59,0.13896151677314958,0.14203069538325586,0.00306917861010629,0.1810815379962711,5,1,4,11
lead_basic,3,25.0,63,0.15309688875312638,0.15848273306315427,0.0053858443100279,0.3393081915317577,2,3,-1,11
lead_basic,3,26.0,63,0.12389296256999403,0.1266218344883497,0.0027288719183556644,0.17191893085640686,2,3,-1,11
lead_basic,3,27.0,59,0.11285739137499289,0.11250013302856243,-0.00035725834643044894,-0.02107824243939649,3,3,0,11
lead_basic,3,28.0,58,0.16834480019880743,0.16755647877968627,-0.0007883214191211887,-0.04572264230902895,0,0,0,11
lead_basic,3,29.0,60,0.13230910625628164,0.1324818644371047,0.00017275818082304202,0.01036549084938252,5,3,2,11
lead_basic,3,30.0,69,0.11924740154082565,0.12524797813909194,0.006000576598266306,0.4140397852803751,5,6,-1,11
lead_basic,3,31.0,71,0.14100951162487455,0.1410411745021879,3.166287731337725e-05,0.002248064289249785,5,1,4,11
lead_basic,3,32.0,73,0.13483690725140038,0.13548715314962037,0.0006502458982200157,0.047467950570061146,0,6,-6,11
lead_basic,3,33.0,70,0.13057967990279812,0.1320399125963684,0.0014602326935702816,0.10221628854991971,0,2,-2,11
lead_basic,3,34.0,75,0.1370161431850803,0.13479827801619518,-0.0022178651688851254,-0.1663398876663844,2,7,-5,11
lead_basic,3,35.0,79,0.14156571673666055,0.1381606498471297,-0.0034050668895308535,-0.26900028427293743,7,3,4,11
lead_basic,4,12.0,56,0.0953075986181443,0.09405351913433908,-0.0012540794838052257,-0.07022845109309264,4,5,-1,11
lead_basic,4,13.0,58,0.09481319885307894,0.0959715448635752,0.001158346010496276,0.06718406860878401,6,5,1,11
lead_basic,4,14.0,60,0.11317597200307487,0.11543182245998941,0.0022558504569145346,0.13535102741487207,2,5,-3,11
lead_basic,4,15.0,68,0.10279875662180009,0.10479127275793496,0.0019925161361348744,0.13549109725717146,2,3,-1,11
lead_basic,4,16.0,65,0.1367169381082045,0.13666319234205854,-5.374576614594382e-05,-0.0034934747994863485,0,4,-4,11
lead_basic,4,17.0,63,0.12942765455502483,0.12888710581490403,-0.0005405487401207816,-0.03405457062760924,2,2,0,11
lead_basic,4,18.0,60,0.10781187115712942,0.10699846406235007,-0.0008134070947793576,-0.04880442568676145,4,1,3,11
lead_basic,4,19.0,57,0.10431668764650953,0.10365582296382281,-0.0006608646826867217,-0.037669286913143134,2,2,0,11
lead_basic,4,20.0,48,0.1153702027859783,0.11455915344302471,-0.0008110493429535895,-0.038930368461772294,1,0,1,11
lead_basic,4,21.0,42,0.10387628273733022,0.10822004267499971,0.004343759937669508,0.18243791738211934,1,1,0,11
lead_basic,4,22.0,40,0.10203257284784131,0.10167030013302898,-0.0003622727148123499,-0.014490908592493997,1,2,-1,11
lead_basic,4,23.0,33,0.09764968206933428,0.09904528047019673,0.0013955984008624353,0.04605474722846037,1,1,0,11
lead_basic,4,24.0,24,0.08029522437972288,0.08329271766402908,0.0029974932843062053,0.07193983882334892,1,5,-4,11
lead_basic,4,25.0,27,0.11685940816666027,0.11200818797862847,-0.0048512201880318035,-0.1309829450768587,2,1,1,11
lead_basic,4,26.0,35,0.10599259403484786,0.10513289175853455,-0.0008597022763133181,-0.030089579670966135,1,2,-1,11
lead_basic,4,27.0,33,0.09554352930429472,0.09111777643444254,-0.004425752869852179,-0.1460498447051219,1,0,1,11
lead_basic,4,28.0,35,0.13384010881698385,0.13525155637847727,0.001411447561493435,0.04940066465227023,1,1,0,11
lead_basic,4,29.0,36,0.13249422510196907,0.13393480708242603,0.0014405819804569676,0.05186095129645083,1,1,0,11
lead_basic,4,30.0,38,0.12677732197890074,0.12358645684571634,-0.00319086513318441,-0.12125287506100757,2,0,2,11
lead_basic,4,31.0,46,0.12620626767517024,0.12052745764381827,-0.005678810031351955,-0.26122526144218994,2,1,1,11
lead_basic,4,32.0,55,0.1219684022400205,0.12256113911029931,0.0005927368702788082,0.03260052786533445,1,3,-2,11
lead_basic,4,33.0,62,0.13901943816019627,0.13997594372995703,0.000956505569760759,0.05930334532516706,2,1,1,11
lead_basic,4,34.0,63,0.15254084971793672,0.1510901849901788,-0.0014506647277579244,-0.09139187784874923,1,1,0,11
lead_basic,4,35.0,62,0.15475334737495286,0.150686994321559,-0.004066353053393837,-0.2521138893104179,0,2,-2,11
lead_basic,5,12.0,77,0.12100041593538163,0.12086503981016691,-0.00013537612521472692,-0.010423961641533972,3,2,1,11
lead_basic,5,13.0,76,0.11155601746564701,0.10796152168425455,-0.003594495781392476,-0.27318167938582816,5,2,3,11
lead_basic,5,14.0,77,0.11532538521374841,0.11406976504752638,-0.0012556201662220336,-0.09668275279909658,1,3,-2,11
lead_basic,5,15.0,78,0.11010224965194987,0.10725033025225827,-0.0028519193996915868,-0.22244971317594375,4,1,3,11
lead_basic,5,16.0,75,0.09602291676537407,0.09522318630986612,-0.0007997304555079535,-0.05997978416309652,1,3,-2,11
lead_basic,5,17.0,74,0.11574039894070497,0.11644431516698614,0.0007039162262811732,0.05208980074480682,4,4,0,11
lead_basic,5,18.0,64,0.12794621284715807,0.12579445443116052,-0.0021517584159975477,-0.13771253862384306,3,1,2,11
lead_basic,5,19.0,65,0.13323269222897258,0.1329836301511474,-0.0002490620778251916,-0.016189035058637453,1,3,-2,11
lead_basic,5,20.0,57,0.1449539184145894,0.14274011494313268,-0.0022138034714567424,-0.12618679787303433,2,2,0,11
lead_basic,5,21.0,56,0.12802282962638398,0.12680772981441027,-0.0012150998119737205,-0.06804558947052836,0,1,-1,11
lead_basic,5,22.0,57,0.1328817791144822,0.1354469174258883,0.0025651383114060947,0.1462128837501474,2,4,-2,11
lead_basic,5,23.0,48,0.11514505391783025,0.11761542129412093,0.0024703673762906703,0.11857763406195218,1,2,-1,11
lead_basic,5,24.0,53,0.11776652805892071,0.11875857873635541,0.000992050677434698,0.05257868590403899,3,1,2,11
lead_basic,5,25.0,57,0.11876474397557532,0.12203532952053013,0.003270585544954792,0.18642337606242315,2,3,-1,11
lead_basic,5,26.0,58,0.11958804754240501,0.12131578984571222,0.001727742303307217,0.10020905359181859,2,5,-3,11
lead_basic,5,27.0,59,0.11746892702314465,0.11477023993929147,-0.002698687083853179,-0.15922253794733757,2,3,-1,11
lead_basic,5,28.0,55,0.1443557328812732,0.14327610763510074,-0.001079625246172468,-0.05937938853948574,3,1,2,11
lead_basic,5,29.0,57,0.11827808174757418,0.11681526236663177,-0.0014628193809424204,-0.08338070471371796,5,3,2,11
lead_basic,5,30.0,59,0.12716445079248076,0.12639262184469036,-0.0007718289477904133,-0.045537907919634385,0,2,-2,11
lead_basic,5,31.0,60,0.1463104228042242,0.14505719855831775,-0.0012532242459064524,-0.07519345475438714,2,2,0,11
lead_basic,5,32.0,67,0.1436977386892737,0.14176974663959657,-0.0019279920496771753,-0.12917546732837074,0,2,-2,11
lead_basic,5,33.0,68,0.16040960177955194,0.15401148406563622,-0.006398117713915734,-0.4350720045462699,3,3,0,11
lead_basic,5,34.0,74,0.14468248076007156,0.14209505389076735,-0.0025874268693042253,-0.19146958832851269,3,4,-1,11
lead_basic,5,35.0,74,0.12262434235058772,0.11893530022879438,-0.0036890421217933636,-0.2729891170127089,6,6,0,11
lead_basic,6,12.0,60,0.11869245867206989,0.12081888844688278,0.002126429774812889,0.12758578648877336,0,3,-3,11
lead_basic,6,13.0,60,0.1320865432199315,0.13170638801662177,-0.00038015520330971197,-0.022809312198582718,3,1,2,11
lead_basic,6,14.0,59,0.1196445053654211,0.11943877890066326,-0.00020572646475783756,-0.012137861420712416,4,4,0,11
lead_basic,6,15.0,61,0.11768206950532747,0.11864847390123281,0.0009664043959053397,0.05895066815022572,5,1,4,11
lead_basic,6,16.0,59,0.13766284791712177,0.1387647714631376,0.0011019235460157876,0.06501348921493147,2,4,-2,11
lead_basic,6,17.0,58,0.12384727240646987,0.12573292152396154,0.0018856491174916899,0.109367648814518,1,3,-2,11
lead_basic,6,18.0,45,0.13825371145607296,0.13510365549405698,-0.0031500559620159826,-0.14175251829071922,0,2,-2,11
lead_basic,6,19.0,39,0.12420753278074975,0.11291322521470296,-0.011294307566046796,-0.4404779950758251,2,1,1,11
lead_basic,6,20.0,28,0.11911286066878161,0.11992547622941822,0.0008126155606366035,0.0227532356978249,0,0,0,11
lead_basic,6,21.0,22,0.15686851684759448,0.15302664978058378,-0.003841867067010722,-0.08452107547423589,1,0,1,11
lead_basic,6,22.0,24,0.10651397747093504,0.10254057178811284,-0.003973405682822191,-0.0953617363877326,2,0,2,11
lead_basic,6,23.0,24,0.07856123341568796,0.074051097738578,-0.0045101356771099525,-0.10824325625063887,1,1,0,11
lead_basic,6,24.0,18,0.07840734080491849,0.07811608833191612,-0.00029125247300237624,-0.005242544514042772,0,0,0,11
lead_basic,6,25.0,25,0.09814777814236997,0.0958466976644214,-0.002301080477948572,-0.0575270119487143,3,0,3,11
lead_basic,6,26.0,26,0.09533370178879665,0.09393491832283869,-0.0013987834659579422,-0.0363683701149065,0,0,0,11
lead_basic,6,27.0,28,0.1385309592162988,0.1373462031488757,-0.0011847560674230777,-0.033173169887846174,0,0,0,11
lead_basic,6,28.0,29,0.1352861493134756,0.13046027927840417,-0.004825870035071427,-0.13995023101707138,0,1,-1,11
lead_basic,6,29.0,36,0.1283406467012023,0.13071978972326362,0.0023791430220613226,0.08564914879420761,1,1,0,11
lead_basic,6,30.0,31,0.13941814557826118,0.14235307044809323,0.0029349248698320525,0.09098267096479362,2,1,1,11
lead_basic,6,31.0,34,0.1496736857546388,0.15596782865704945,0.0062941429024106444,0.21400085868196192,0,4,-4,11
lead_basic,6,32.0,42,0.1334165408844743,0.13529118331106474,0.0018746424265904539,0.07873498191679906,0,2,-2,11
lead_basic,6,33.0,52,0.11216432263007364,0.11583170136854132,0.003667378738467655,0.19070369440031806,1,3,-2,11
lead_basic,6,34.0,54,0.12563002335251378,0.12684932586385964,0.001219302511345863,0.0658423356126766,0,1,-1,11
lead_basic,6,35.0,56,0.10802763855785218,0.10773250975453522,-0.00029512880331697156,-0.016527212985750408,0,5,-5,11
lead_basic,7,12.0,73,0.1133586124755263,0.11568543554414913,0.002326823068622841,0.1698580840094674,5,4,1,11
lead_basic,7,13.0,73,0.13088709305650156,0.12882428237115182,-0.002062810685349724,-0.15058518003052984,4,3,1,11
lead_basic,7,14.0,72,0.14492444541694052,0.14734443328692984,0.002419987869989318,0.1742391266392309,1,1,0,11
lead_basic,7,15.0,73,0.13928337081131445,0.14256295569717656,0.003279584885862121,0.23940969666793482,3,0,3,11
lead_basic,7,16.0,73,0.12846110752107306,0.12446727115839025,-0.003993836362682824,-0.29155005447584614,2,1,1,11
lead_basic,7,17.0,68,0.13594523412947215,0.13051348882746688,-0.005431745302005289,-0.3693586805363596,4,4,0,11
lead_basic,7,18.0,69,0.1628924430586497,0.15782690317072598,-0.005065539887923711,-0.34952225226673606,2,1,1,11
lead_basic,7,19.0,69,0.16126969364748917,0.1561492329574199,-0.005120460690069252,-0.3533117876147784,2,0,2,11
lead_basic,7,20.0,65,0.12499050709948532,0.12544174008705788,0.00045123298757257627,0.029330144192217456,4,4,0,11
lead_basic,7,21.0,67,0.13093876439837543,0.129870550479981,-0.0010682139183944216,-0.07157033253242626,1,1,0,11
lead_basic,7,22.0,60,0.14216508643242837,0.1426360412505004,0.0004709548180719927,0.02825728908431956,5,3,2,11
lead_basic,7,23.0,58,0.13068127421437511,0.1362515891786934,0.00557031496431829,0.3230782679304608,2,3,-1,11
lead_basic,7,24.0,58,0.11267330572179274,0.11232421516937294,-0.0003490905524197904,-0.020247252040347843,3,3,0,11
lead_basic,7,25.0,59,0.09012984546894001,0.09056257355080212,0.00043272808186210066,0.02553095682986394,4,4,0,11
lead_basic,7,26.0,57,0.10463600392585898,0.10715345696231461,0.002517453036455634,0.14349482307797112,0,3,-3,11
lead_basic,7,27.0,57,0.12345743931918507,0.13181857082534973,0.00836113150616467,0.4765844958513862,2,1,1,11
lead_basic,7,28.0,63,0.14902175237587806,0.14712395112345902,-0.0018978012524190184,-0.11956147890239816,3,3,0,11
lead_basic,7,29.0,63,0.13184714136046438,0.13055241214114993,-0.001294729219314424,-0.08156794081680871,2,1,1,11
lead_basic,7,30.0,63,0.15870282313885706,0.1586762012588288,-2.6621880028232206e-05,-0.001677178441778629,3,1,2,11
lead_basic,7,31.0,66,0.1753327177107035,0.1834546492833913,0.008121931572687839,0.5360474837973973,2,6,-4,11
lead_basic,7,32.0,66,0.18956657968529664,0.18994772761317652,0.0003811479278798872,0.025155763240072557,4,2,2,11
lead_basic,7,33.0,65,0.1741760241871932,0.1735986581397837,-0.0005773660474095142,-0.037528793081618425,3,3,0,11
lead_basic,7,34.0,72,0.1397735033691693,0.1404535749538399,0.000680071584670581,0.048965154096281834,4,6,-2,11
lead_basic,7,35.0,68,0.11123129750547106,0.1136548888274905,0.0024235913220194485,0.1648042098973225,4,1,3,11
lead_basic,8,12.0,31,0.1213878884628129,0.11906328129336867,-0.0023246071694442284,-0.07206282225277108,2,1,1,11
lead_basic,8,13.0,35,0.15188230031519429,0.14767278391571026,-0.004209516399484032,-0.14733307398194112,2,4,-2,11
lead_basic,8,14.0,36,0.12983710798404377,0.13189376790542168,0.0020566599213779177,0.07403975716960504,2,1,1,11
lead_basic,8,15.0,41,0.11356067121770126,0.1129871628637246,-0.0005735083539766777,-0.023513842513043788,1,2,-1,11
lead_basic,8,16.0,38,0.11470361890865273,0.11480875846138616,0.00010513955273343073,0.003995303003870368,2,1,1,11
lead_basic,8,17.0,40,0.09598253162767889,0.09872963527142609,0.0027471036437471978,0.1098841457498879,2,0,2,11
lead_basic,8,18.0,37,0.11225683226486761,0.11495052599156241,0.0026936937266948255,0.09966666788770855,1,2,-1,11
lead_basic,8,19.0,36,0.14554607781473147,0.14299712688293104,-0.0025489509318004327,-0.09176223354481558,3,0,3,11
lead_basic,8,20.0,33,0.11634418957876697,0.12264861168039487,0.0063044221016278984,0.20804592935372065,1,2,-1,11
lead_basic,8,21.0,27,0.14947585258742405,0.1540844408691624,0.004608588281738363,0.1244318836069358,0,1,-1,11
lead_basic,8,22.0,21,0.13450986238325263,0.13513125734767706,0.0006213949644244535,0.013049294252913525,1,1,0,11
lead_basic,8,23.0,21,0.1116936398680626,0.12492010959696315,0.013226469728900533,0.2777558643069112,1,4,-3,11
lead_basic,8,24.0,21,0.16029754452754774,0.1695391965183205,0.00924165199077275,0.19407469180622774,0,2,-2,11
lead_basic,8,25.0,19,0.1159940443813798,0.125901949327907,0.0099079049465272,0.18825019398401682,1,3,-2,11
lead_basic,8,26.0,20,0.07230063332359707,0.06675735791108864,-0.0055432754125084175,-0.11086550825016835,2,0,2,11
lead_basic,8,27.0,17,0.09791566557555043,0.09677295034613409,-0.0011427152294163374,-0.019426158900077733,0,0,0,11
lead_basic,8,28.0,17,0.1374499351340696,0.13878235067907016,0.0013324155450005412,0.0226510642650092,1,1,0,11
lead_basic,8,29.0,27,0.10724333913551855,0.11350406336421964,0.006260724228701088,0.16903955417492939,0,3,-3,11
lead_basic,8,30.0,22,0.14574523366164074,0.15346816524258694,0.007722931580946176,0.16990449478081587,0,1,-1,11
lead_basic,8,31.0,23,0.14256492900789208,0.14194649011880592,-0.000618438889086152,-0.014224094448981497,1,0,1,11
lead_basic,8,32.0,28,0.17278801665190185,0.17747075680702912,0.004682740155127268,0.1311167243435635,0,1,-1,11
lead_basic,8,33.0,32,0.1735717853988228,0.17519360889883842,0.001621823500015648,0.05189835200050073,0,2,-2,11
lead_basic,8,34.0,33,0.16444424061586124,0.16847267769458044,0.004028437078719233,0.13293842359773467,0,1,-1,11
lead_basic,8,35.0,34,0.14547707273755883,0.14667580925130583,0.0011987365137469837,0.04075704146739745,0,2,-2,11
lead_basic,9,12.0,47,0.10220711547525971,0.09749735025739799,-0.00470976521786171,-0.22135896523950035,1,1,0,11
lead_basic,9,13.0,43,0.09839815897001958,0.10002171420885024,0.001623555238830669,0.06981287526971877,1,0,1,11
lead_basic,9,14.0,47,0.09814194588634258,0.1013174066113617,0.0031754607250191083,0.1492466540758981,4,0,4,11
lead_basic,9,15.0,46,0.10071438683633727,0.09929899730176665,-0.0014153895345706208,-0.06510791859024856,1,1,0,11
lead_basic,9,16.0,46,0.1015462151871687,0.0966684572776975,-0.004877757909471202,-0.22437686383567532,1,1,0,11
lead_basic,9,17.0,38,0.09538605229977726,0.09227154043664125,-0.003114511863136006,-0.11835145079916823,3,0,3,11
lead_basic,9,18.0,38,0.13413225988321723,0.13131870217671504,-0.0028135577065021896,-0.1069151928470832,1,2,-1,11
lead_basic,9,19.0,36,0.1241266286910808,0.12407797100078505,-4.865769029574204e-05,-0.0017516768506467134,0,2,-2,11
lead_basic,9,20.0,37,0.0906076241840543,0.09508870562692386,0.004481081442869565,0.16580001338617392,1,2,-1,11
lead_basic,9,21.0,34,0.11069627469515787,0.11146572365578186,0.0007694489606239944,0.026161264661215808,0,2,-2,11
lead_basic,9,22.0,32,0.10541665700266149,0.09980678382568511,-0.005609873176976376,-0.17951594166324403,2,1,1,11
lead_basic,9,23.0,31,0.08653086616095511,0.08946980195413388,0.002938935793178772,0.09110700958854193,0,0,0,11
lead_basic,9,24.0,30,0.11231772987285545,0.11319851654897349,0.0008807866761180375,0.026423600283541123,1,0,1,11
lead_basic,9,25.0,24,0.1051166544144403,0.11174150649429937,0.006624852079859048,0.15899644991661716,1,2,-1,11
lead_basic,9,26.0,24,0.092067316463718,0.09491289517569995,0.00284557871198194,0.06829388908756656,1,2,-1,11
lead_basic,9,27.0,19,0.11342369436670084,0.1221593297664192,0.00873563539971836,0.16597707259464883,0,1,-1,11
lead_basic,9,28.0,19,0.08232158320678923,0.08992280387886767,0.007601220672078438,0.1444231927694903,1,0,1,11
lead_basic,9,29.0,25,0.1352811628017401,0.13495627100596058,-0.00032489179577950214,-0.008122294894487554,0,0,0,11
lead_basic,9,30.0,30,0.10499052148056033,0.09936816862726912,-0.005622352853291209,-0.16867058559873627,1,1,0,11
lead_basic,9,31.0,34,0.1161026676044597,0.11219279358087053,-0.003909874023589169,-0.13293571680203173,2,2,0,11
lead_basic,9,32.0,35,0.1123627109464379,0.1103180092851866,-0.0020447016612512993,-0.07156455814379548,0,2,-2,11
lead_basic,9,33.0,40,0.12724636020729366,0.13073943782153397,0.0034930776142403064,0.13972310456961226,2,0,2,11
lead_basic,9,34.0,42,0.12901687920094948,0.13159574591346307,0.002578866712513593,0.1083124019255709,1,1,0,11
lead_basic,9,35.0,40,0.12539907496520392,0.12136249933138828,-0.004036575633815617,-0.1614630253526247,3,0,3,11
lead_basic,10,12.0,44,0.11891108756379426,0.11816733219009304,-0.0007437553737012291,-0.03272523644285408,0,3,-3,11
lead_basic,10,13.0,43,0.11916881310382933,0.11626306237298745,-0.0029057507308418782,-0.12494728142620076,2,0,2,11
lead_basic,10,14.0,38,0.1343107973116938,0.12869124931339207,-0.005619547998301715,-0.21354282393546514,5,0,5,11
lead_basic,10,15.0,41,0.12394904079915338,0.12286482774286542,-0.0010842130562879488,-0.0444527353078059,2,2,0,11
lead_basic,10,16.0,42,0.14313243317671107,0.14414645502774392,0.001014021851032854,0.04258891774337987,1,1,0,11
lead_basic,10,17.0,46,0.14931182235419077,0.14731521295463076,-0.0019966093995600147,-0.09184403237976067,1,2,-1,11
lead_basic,10,18.0,47,0.147011264859116,0.14700112142441504,-1.0143434700937172e-05,-0.0004767414309440471,1,0,1,11
lead_basic,10,19.0,47,0.14048788833450604,0.14247623037372734,0.001988342039221283,0.0934520758434003,1,1,0,11
lead_basic,10,20.0,42,0.10944452111481781,0.1091376591219898,-0.0003068619928280202,-0.01288820369877685,2,1,1,11
lead_basic,10,21.0,31,0.13542320314975834,0.13168038057645762,-0.0037428225733007053,-0.11602749977232187,1,0,1,11
lead_basic,10,22.0,25,0.12509172632705484,0.1283357991812399,0.0032440728541850766,0.08110182135462692,1,2,-1,11
lead_basic,10,23.0,24,0.11667150773211277,0.11892802287632138,0.0022565151442086244,0.05415636346100698,1,0,1,11
lead_basic,10,24.0,30,0.11373812941463071,0.11458566334911104,0.0008475339344803263,0.02542601803440979,0,1,-1,11
lead_basic,10,25.0,29,0.12772097179764935,0.12413695206174447,-0.00358401973590487,-0.10393657234124123,4,1,3,11
lead_basic,10,26.0,30,0.09611572634820625,0.09090745091913056,-0.005208275429075693,-0.15624826287227078,2,0,2,11
lead_basic,10,27.0,27,0.11145527216578896,0.1093839179410611,-0.0020713542247278497,-0.05592656406765194,0,2,-2,11
lead_basic,10,28.0,26,0.09806082195327234,0.10070950030773976,0.0026486783544674244,0.06886563721615303,1,2,-1,11
lead_basic,10,29.0,26,0.13856332249785108,0.1454403040668539,0.006876981569002807,0.17880152079407297,1,0,1,11
lead_basic,10,30.0,33,0.129056123593729,0.13381935696111735,0.004763233367388347,0.15718670112381544,0,1,-1,11
lead_basic,10,31.0,37,0.09068019115469798,0.09577965320807434,0.005099462053376354,0.18868009597492508,1,3,-2,11
lead_basic,10,32.0,46,0.08880276203502266,0.08581018058107684,-0.0029925814539458026,-0.13765874688150692,2,1,1,11
lead_basic,10,33.0,48,0.12582715396746527,0.12699602851587624,0.0011688745484109678,0.05610597832372645,1,1,0,11
lead_basic,10,34.0,46,0.1418392131082834,0.13408442360510311,-0.007754789503180299,-0.35672031714629376,0,1,-1,11
lead_basic,10,35.0,47,0.12400545057414496,0.12094294944776068,-0.003062501126384272,-0.14393755294006078,1,0,1,11
lead_basic,11,12.0,48,0.11253469640249525,0.11862397555305339,0.006089279150558139,0.2922853992267907,1,5,-4,11
lead_basic,11,13.0,45,0.14705029591822358,0.146950302821469,-9.999309675458544e-05,-0.0044996893539563446,3,1,2,11
lead_basic,11,14.0,47,0.1399704121001674,0.14374583957644324,0.0037754274762758465,0.17744509138496478,1,1,0,11
lead_basic,11,15.0,52,0.1463963964932962,0.15047328698397208,0.004076890490675891,0.21199830551514634,0,5,-5,11
lead_basic,11,16.0,45,0.12310935715140252,0.12341551860987363,0.00030616145847112695,0.013777265631200714,3,1,2,11
lead_basic,11,17.0,44,0.13924412531322777,0.1360276603305827,-0.003216464982645084,-0.14152445923638368,2,1,1,11
lead_basic,11,18.0,40,0.1772922699462738,0.17244890780341163,-0.0048433621428621825,-0.1937344857144873,0,1,-1,11
lead_basic,11,19.0,40,0.13223114867151115,0.13617941178984858,0.003948263118337437,0.15793052473349747,1,1,0,11
lead_basic,11,20.0,37,0.11387513552134867,0.11606070121575478,0.002185565694406107,0.08086593069302596,3,0,3,11
lead_basic,11,21.0,33,0.13283191728596402,0.1344061585899019,0.0015742413039378936,0.05194996302995049,0,3,-3,11
lead_basic,11,22.0,32,0.11542809920632159,0.11241856137457301,-0.0030095378317485837,-0.09630521061595468,0,1,-1,11
lead_basic,11,23.0,29,0.11355342561068106,0.10975503644687734,-0.003798389163803707,-0.1101532857503075,1,0,1,11
lead_basic,11,24.0,31,0.10759341347061827,0.11157259576383884,0.003979182293220554,0.12335465108983718,1,1,0,11
lead_basic,11,25.0,32,0.10943785349726616,0.11093717566388256,0.0014993221666163897,0.04797830933172447,1,1,0,11
lead_basic,11,26.0,33,0.108354702878216,0.11811646535719035,0.009761762478974353,0.3221381618061537,1,3,-2,11
lead_basic,11,27.0,34,0.10035458722642644,0.098369616422686,-0.001984970803740448,-0.06748900732717522,3,2,1,11
lead_basic,11,28.0,34,0.1188890999869851,0.11717573589641764,-0.0017133640905674812,-0.058254379079294365,1,3,-2,11
lead_basic,11,29.0,39,0.12142806235436022,0.12156026406165656,0.00013220170729633107,0.005155866584556912,3,3,0,11
lead_basic,11,30.0,41,0.1342443663118324,0.13066481950487693,-0.0035795468069554754,-0.14676141908517448,2,0,2,11
lead_basic,11,31.0,41,0.13275238386819513,0.132689524783321,-6.285908487412104e-05,-0.0025772224798389625,3,1,2,11
lead_basic,11,32.0,45,0.13982933744733564,0.1435923717523326,0.003763034304996962,0.1693365437248633,1,0,1,11
lead_basic,11,33.0,46,0.15848710228859716,0.1605102574992292,0.0020231552106320257,0.09306513968907318,3,3,0,11
lead_basic,11,34.0,50,0.15880199070900672,0.1638011174664921,0.004999126757485354,0.24995633787426771,0,2,-2,11
lead_basic,11,35.0,45,0.1572600696266136,0.16101554424168776,0.0037554746150741613,0.16899635767833726,2,3,-1,11
lead_basic,12,12.0,90,0.13321500616240967,0.13486154136356454,0.001646535201154886,0.14818816810393973,4,3,1,11
lead_basic,12,13.0,90,0.11752327652785996,0.11619213104089192,-0.0013311454869680277,-0.1198030938271225,6,3,3,11
lead_basic,12,14.0,90,0.12308613369379656,0.12023261893221551,-0.002853514761581042,-0.25681632854229375,4,4,0,11
lead_basic,12,15.0,89,0.11673090977330526,0.11294687472217546,-0.003784035051129801,-0.3367791195505523,4,2,2,11
lead_basic,12,16.0,89,0.1244483050021543,0.1256505286504785,0.0012022236483241963,0.10699790470085348,4,7,-3,11
lead_basic,12,17.0,92,0.10797053246223758,0.10588427407272465,-0.002086258389512926,-0.1919357718351892,3,4,-1,11
lead_basic,12,18.0,89,0.11177759023769154,0.10886408337271598,-0.002913506864975557,-0.2593021109828246,3,4,-1,11
lead_basic,12,19.0,89,0.10998005763461931,0.10478543641543216,-0.005194621219187144,-0.46232128850765586,10,4,6,11
lead_basic,12,20.0,84,0.1189294972495502,0.11964303516140408,0.0007135379118538878,0.05993718459572658,4,6,-2,11
lead_basic,12,21.0,84,0.12976294824719353,0.12967023696529686,-9.2711281896678e-05,-0.007787747679320951,6,3,3,11
lead_basic,12,22.0,84,0.11537553901229029,0.11068005564255005,-0.004695483369740244,-0.3944206030581805,3,1,2,11
lead_basic,12,23.0,80,0.10831024821721491,0.10838293610782879,7.26878906138804e-05,0.005815031249110432,5,6,-1,11
lead_basic,12,24.0,72,0.1200244601981881,0.12104839381864048,0.001023933620452377,0.07372322067257114,3,2,1,11
lead_basic,12,25.0,77,0.12316268639919084,0.12434624213574474,0.0011835557365538968,0.09113379171465005,2,5,-3,11
lead_basic,12,26.0,80,0.12697145839636295,0.12827081131905907,0.0012993529226961278,0.10394823381569022,1,2,-1,11
lead_basic,12,27.0,80,0.12629959973379246,0.13179170738498822,0.005492107651195745,0.43936861209565964,4,6,-2,11
lead_basic,12,28.0,79,0.12924819541858254,0.1316267623077919,0.0023785668892093814,0.18790678424754112,4,4,0,11
lead_basic,12,29.0,83,0.10466577703958578,0.10193599367441698,-0.0027297833651688075,-0.22657201930901102,6,0,6,11
lead_basic,12,30.0,85,0.09361127023063211,0.09278624158198204,-0.0008250286486500754,-0.0701274351352564,7,2,5,11
