ensemble_id,model_id,members,weights,best_alpha,alpha_score,alpha_1_nmae,alpha_ficr,avg_nmae,worst_month_score,high_generation_score,delta_vs_baseline
w2_lgbm_l1_baseline_lgbm_l2_0.75,w2_lgbm_l1_baseline_lgbm_l2_0.75,lgbm_l1_baseline+lgbm_l2,"{""lgbm_l1_baseline"": 0.75, ""lgbm_l2"": 0.25}",1.03,0.6206670729004116,0.8717959770021391,0.3695381687986841,0.12820402299786096,,,-5.8901999588467646e-05
w2_lgbm_l1_baseline_lgbm_l2_0.80,w2_lgbm_l1_baseline_lgbm_l2_0.80,lgbm_l1_baseline+lgbm_l2,"{""lgbm_l1_baseline"": 0.8, ""lgbm_l2"": 0.19999999999999996}",1.03,0.6204538135476061,0.8717463898979844,0.3691612371972277,0.1282536101020156,,,-0.00027216135239394035
w2_lgbm_l1_baseline_lgbm_l2_0.85,w2_lgbm_l1_baseline_lgbm_l2_0.85,lgbm_l1_baseline+lgbm_l2,"{""lgbm_l1_baseline"": 0.85, ""lgbm_l2"": 0.15000000000000002}",1.03,0.6210196946559625,0.8716576917181521,0.37038169759377304,0.12834230828184792,,,0.0002937197559624849
w2_lgbm_l1_baseline_lgbm_l2_0.90,w2_lgbm_l1_baseline_lgbm_l2_0.90,lgbm_l1_baseline+lgbm_l2,"{""lgbm_l1_baseline"": 0.9, ""lgbm_l2"": 0.09999999999999998}",1.03,0.62122384515135,0.8715354614586646,0.37091222884403535,0.1284645385413354,0.6031510152475499,0.615263008426623,0.0004978702513499522
w2_lgbm_l1_baseline_lgbm_l2_0.95,w2_lgbm_l1_baseline_lgbm_l2_0.95,lgbm_l1_baseline+lgbm_l2,"{""lgbm_l1_baseline"": 0.95, ""lgbm_l2"": 0.050000000000000044}",1.0275,0.6211485105236467,0.8713322628096636,0.3709647582376299,0.12866773719033645,0.6030174266670778,0.6151138525777466,0.0004225356236466915
w2_lgbm_l1_baseline_lgbm_l2_1.00,w2_lgbm_l1_baseline_lgbm_l2_1.00,lgbm_l1_baseline+lgbm_l2,"{""lgbm_l1_baseline"": 1.0, ""lgbm_l2"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.6026838369238885,0.6159288142378625,0.0006292718009832665
w2_lgbm_l1_baseline_extra_trees_0.00,w2_lgbm_l1_baseline_extra_trees_0.00,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.0, ""extra_trees"": 1.0}",1.03,0.6089984143599894,0.8712021723550386,0.34679465636494017,0.1287978276449614,,,-0.011727560540010673
w2_lgbm_l1_baseline_extra_trees_0.05,w2_lgbm_l1_baseline_extra_trees_0.05,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.05, ""extra_trees"": 0.95}",1.03,0.6110673377217921,0.8715643823895248,0.35057029305405935,0.12843561761047514,,,-0.009658637178207918
w2_lgbm_l1_baseline_extra_trees_0.10,w2_lgbm_l1_baseline_extra_trees_0.10,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.1, ""extra_trees"": 0.9}",1.03,0.6119665409979294,0.8718904911570315,0.3520425908388271,0.12810950884296843,,,-0.008759433902070679
w2_lgbm_l1_baseline_extra_trees_0.15,w2_lgbm_l1_baseline_extra_trees_0.15,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.15, ""extra_trees"": 0.85}",1.03,0.6135549800694412,0.8721748206022313,0.3549351395366511,0.1278251793977687,,,-0.00717099483055883
w2_lgbm_l1_baseline_extra_trees_0.20,w2_lgbm_l1_baseline_extra_trees_0.20,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.2, ""extra_trees"": 0.8}",1.03,0.6143974862590852,0.8724214908544611,0.35637348166370936,0.12757850914553895,,,-0.006328488640914842
w2_lgbm_l1_baseline_extra_trees_0.25,w2_lgbm_l1_baseline_extra_trees_0.25,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.25, ""extra_trees"": 0.75}",1.03,0.6149541894878917,0.8726336377238921,0.35727474125189135,0.1273663622761079,,,-0.005771785412108321
w2_lgbm_l1_baseline_extra_trees_0.30,w2_lgbm_l1_baseline_extra_trees_0.30,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.3, ""extra_trees"": 0.7}",1.03,0.6156005701499637,0.8728140264595827,0.3583871138403448,0.12718597354041725,,,-0.005125404750036311
w2_lgbm_l1_baseline_extra_trees_0.35,w2_lgbm_l1_baseline_extra_trees_0.35,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.35, ""extra_trees"": 0.65}",1.03,0.6160486633939822,0.8729636316248728,0.35913369516309174,0.1270363683751272,,,-0.0046773115060178005
w2_lgbm_l1_baseline_extra_trees_0.40,w2_lgbm_l1_baseline_extra_trees_0.40,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.4, ""extra_trees"": 0.6}",1.03,0.6169073537469212,0.873071981617623,0.3607427258762194,0.12692801838237697,,,-0.0038186211530788494
w2_lgbm_l1_baseline_extra_trees_0.45,w2_lgbm_l1_baseline_extra_trees_0.45,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.45, ""extra_trees"": 0.55}",1.03,0.6172473647611255,0.8731459266929655,0.36134880282928555,0.12685407330703447,,,-0.003478610138874516
w2_lgbm_l1_baseline_extra_trees_0.50,w2_lgbm_l1_baseline_extra_trees_0.50,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.5, ""extra_trees"": 0.5}",1.03,0.6181529370230517,0.8731781045238374,0.36312776952226616,0.1268218954761626,,,-0.002573037876948292
w2_lgbm_l1_baseline_extra_trees_0.55,w2_lgbm_l1_baseline_extra_trees_0.55,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.55, ""extra_trees"": 0.44999999999999996}",1.03,0.6191896554052378,0.8731616611414106,0.36521764966906517,0.1268383388585894,,,-0.0015363194947621839
w2_lgbm_l1_baseline_extra_trees_0.60,w2_lgbm_l1_baseline_extra_trees_0.60,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.6, ""extra_trees"": 0.4}",1.03,0.6199830368054197,0.8731029548723582,0.36686311873848115,0.1268970451276418,,,-0.0007429380945803699
w2_lgbm_l1_baseline_extra_trees_0.65,w2_lgbm_l1_baseline_extra_trees_0.65,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.65, ""extra_trees"": 0.35}",1.03,0.620660407194059,0.8730031062390757,0.36831770814904236,0.12699689376092424,,,-6.556770594101646e-05
w2_lgbm_l1_baseline_extra_trees_0.70,w2_lgbm_l1_baseline_extra_trees_0.70,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.7, ""extra_trees"": 0.30000000000000004}",1.03,0.621455723219227,0.872864008205911,0.37004743823254316,0.127135991794089,0.60250418430813,0.6124931598313214,0.0007297483192270082
w2_lgbm_l1_baseline_extra_trees_0.75,w2_lgbm_l1_baseline_extra_trees_0.75,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.75, ""extra_trees"": 0.25}",1.03,0.6210481942970636,0.8726878928580455,0.3694084957360817,0.12731210714195457,,,0.0003222193970635612
w2_lgbm_l1_baseline_extra_trees_0.80,w2_lgbm_l1_baseline_extra_trees_0.80,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.8, ""extra_trees"": 0.19999999999999996}",1.03,0.6210337554586688,0.8724760141591498,0.36959149675818775,0.12752398584085026,,,0.00030778055866875764
w2_lgbm_l1_baseline_extra_trees_0.85,w2_lgbm_l1_baseline_extra_trees_0.85,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.85, ""extra_trees"": 0.15000000000000002}",1.03,0.6209556361182398,0.8722216782821146,0.36968959395436496,0.1277783217178854,,,0.00022966121823975172
w2_lgbm_l1_baseline_extra_trees_0.90,w2_lgbm_l1_baseline_extra_trees_0.90,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.9, ""extra_trees"": 0.09999999999999998}",1.03,0.6214374080617536,0.8719201541980892,0.37095466192541804,0.1280798458019108,0.6053437812256762,0.6150919192353492,0.0007114331617535941
w2_lgbm_l1_baseline_extra_trees_0.95,w2_lgbm_l1_baseline_extra_trees_0.95,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 0.95, ""extra_trees"": 0.050000000000000044}",1.03,0.6208085882683121,0.8715783068458471,0.370038869690777,0.12842169315415286,,,8.261336831205668e-05
w2_lgbm_l1_baseline_extra_trees_1.00,w2_lgbm_l1_baseline_extra_trees_1.00,lgbm_l1_baseline+extra_trees,"{""lgbm_l1_baseline"": 1.0, ""extra_trees"": 0.0}",1.03,0.6213552467009833,0.8712021483970117,0.37150834500495483,0.12879785160298826,0.6026838369238885,0.6159288142378625,0.0006292718009832665
w2_xgboost_l1_catboost_mae_0.00,w2_xgboost_l1_catboost_mae_0.00,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.0, ""catboost_mae"": 1.0}",1.03,0.6140365738320124,0.8685533636102254,0.3595197840537993,0.1314466363897746,,,-0.006689401067987655
w2_xgboost_l1_catboost_mae_0.05,w2_xgboost_l1_catboost_mae_0.05,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.05, ""catboost_mae"": 0.95}",1.03,0.6144377347717294,0.8689502720580262,0.35992519748543245,0.13104972794197378,,,-0.006288240128270672
w2_xgboost_l1_catboost_mae_0.10,w2_xgboost_l1_catboost_mae_0.10,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.1, ""catboost_mae"": 0.9}",1.03,0.6153595558823461,0.8693148351973203,0.361404276567372,0.13068516480267964,,,-0.0053664190176538895
w2_xgboost_l1_catboost_mae_0.15,w2_xgboost_l1_catboost_mae_0.15,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.15, ""catboost_mae"": 0.85}",1.03,0.6156244250713524,0.8696421729603933,0.3616066771823115,0.13035782703960677,,,-0.0051015498286476335
w2_xgboost_l1_catboost_mae_0.20,w2_xgboost_l1_catboost_mae_0.20,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.2, ""catboost_mae"": 0.8}",1.03,0.61619213225931,0.869934585810366,0.36244967870825406,0.13006541418963405,,,-0.004533842640690011
w2_xgboost_l1_catboost_mae_0.25,w2_xgboost_l1_catboost_mae_0.25,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.25, ""catboost_mae"": 0.75}",1.03,0.6166742805655725,0.8701938681505679,0.3631546929805771,0.1298061318494321,,,-0.004051694334427536
w2_xgboost_l1_catboost_mae_0.30,w2_xgboost_l1_catboost_mae_0.30,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.3, ""catboost_mae"": 0.7}",1.03,0.6174330448876146,0.8704209999961143,0.364445089779115,0.12957900000388567,,,-0.0032929300123853977
w2_xgboost_l1_catboost_mae_0.35,w2_xgboost_l1_catboost_mae_0.35,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.35, ""catboost_mae"": 0.65}",1.03,0.617887431120778,0.8706176755907973,0.36515718665075875,0.1293823244092027,,,-0.0028385437792219914
w2_xgboost_l1_catboost_mae_0.40,w2_xgboost_l1_catboost_mae_0.40,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.4, ""catboost_mae"": 0.6}",1.03,0.6180862534567706,0.8707738626905405,0.36539864422300083,0.12922613730945953,,,-0.002639721443229437
w2_xgboost_l1_catboost_mae_0.45,w2_xgboost_l1_catboost_mae_0.45,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.45, ""catboost_mae"": 0.55}",1.03,0.6181506375901664,0.8708961819408712,0.3654050932394617,0.12910381805912882,,,-0.002575337309833614
w2_xgboost_l1_catboost_mae_0.50,w2_xgboost_l1_catboost_mae_0.50,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.5, ""catboost_mae"": 0.5}",1.03,0.618190215685129,0.8709856982476134,0.36539473312264464,0.12901430175238665,,,-0.002535759214871036
w2_xgboost_l1_catboost_mae_0.55,w2_xgboost_l1_catboost_mae_0.55,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.55, ""catboost_mae"": 0.44999999999999996}",1.03,0.6186521186598674,0.8710492585089211,0.36625497881081365,0.12895074149107888,,,-0.0020738562401326766
w2_xgboost_l1_catboost_mae_0.60,w2_xgboost_l1_catboost_mae_0.60,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.6, ""catboost_mae"": 0.4}",1.0275,0.6189922215079271,0.8710398305692478,0.36694461244660626,0.12896016943075217,,,-0.0017337533920729342
w2_xgboost_l1_catboost_mae_0.65,w2_xgboost_l1_catboost_mae_0.65,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.65, ""catboost_mae"": 0.35}",1.03,0.6187733704096785,0.8710961745826064,0.36645056623675076,0.12890382541739367,,,-0.00195260449032153
w2_xgboost_l1_catboost_mae_0.70,w2_xgboost_l1_catboost_mae_0.70,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.7, ""catboost_mae"": 0.30000000000000004}",1.03,0.6181392563179317,0.871072487192304,0.36520602544355935,0.12892751280769602,,,-0.0025867185820683813
w2_xgboost_l1_catboost_mae_0.75,w2_xgboost_l1_catboost_mae_0.75,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.75, ""catboost_mae"": 0.25}",1.03,0.6182464183834451,0.8710176997526371,0.36547513701425305,0.1289823002473629,,,-0.0024795565165549593
w2_xgboost_l1_catboost_mae_0.80,w2_xgboost_l1_catboost_mae_0.80,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.8, ""catboost_mae"": 0.19999999999999996}",1.03,0.6181043591446741,0.8709308489211312,0.3652778693682171,0.12906915107886882,,,-0.0026216157553259345
w2_xgboost_l1_catboost_mae_0.85,w2_xgboost_l1_catboost_mae_0.85,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.85, ""catboost_mae"": 0.15000000000000002}",1.03,0.6180796479765011,0.8708147146193994,0.36534458133360276,0.12918528538060053,,,-0.002646326923498976
w2_xgboost_l1_catboost_mae_0.90,w2_xgboost_l1_catboost_mae_0.90,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.9, ""catboost_mae"": 0.09999999999999998}",1.03,0.61761603687355,0.8706647666264272,0.3645673071206728,0.1293352333735728,,,-0.0031099380264499876
w2_xgboost_l1_catboost_mae_0.95,w2_xgboost_l1_catboost_mae_0.95,xgboost_l1+catboost_mae,"{""xgboost_l1"": 0.95, ""catboost_mae"": 0.050000000000000044}",1.0275,0.6175021081460975,0.8704285929311093,0.3645756233610857,0.12957140706889067,,,-0.0032238667539025156
w2_xgboost_l1_catboost_mae_1.00,w2_xgboost_l1_catboost_mae_1.00,xgboost_l1+catboost_mae,"{""xgboost_l1"": 1.0, ""catboost_mae"": 0.0}",1.0275,0.6176402913337409,0.8702091405323495,0.3650714421351322,0.12979085946765045,,,-0.0030856835662591564
w2_xgboost_l1_hist_gbdt_l2_0.00,w2_xgboost_l1_hist_gbdt_l2_0.00,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.0, ""hist_gbdt_l2"": 1.0}",1.03,0.6134423527290497,0.869157233541025,0.35772747191707427,0.13084276645897494,,,-0.007283622170950355
w2_xgboost_l1_hist_gbdt_l2_0.05,w2_xgboost_l1_hist_gbdt_l2_0.05,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.05, ""hist_gbdt_l2"": 0.95}",1.03,0.6131567226094718,0.869536137271847,0.35677730794709683,0.130463862728153,,,-0.007569252290528183
w2_xgboost_l1_hist_gbdt_l2_0.10,w2_xgboost_l1_hist_gbdt_l2_0.10,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.1, ""hist_gbdt_l2"": 0.9}",1.03,0.6138357847962554,0.8698851200390925,0.3577864495534185,0.1301148799609075,,,-0.006890190103744587
w2_xgboost_l1_hist_gbdt_l2_0.15,w2_xgboost_l1_hist_gbdt_l2_0.15,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.15, ""hist_gbdt_l2"": 0.85}",1.03,0.6149338208900761,0.8702048282092738,0.35966281357087837,0.12979517179072622,,,-0.005792154009923944
w2_xgboost_l1_hist_gbdt_l2_0.20,w2_xgboost_l1_hist_gbdt_l2_0.20,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.2, ""hist_gbdt_l2"": 0.8}",1.03,0.6148457943114134,0.8704877508573579,0.3592038377654689,0.12951224914264212,,,-0.0058801805885866365
w2_xgboost_l1_hist_gbdt_l2_0.25,w2_xgboost_l1_hist_gbdt_l2_0.25,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.25, ""hist_gbdt_l2"": 0.75}",1.03,0.615291659445569,0.8707315289996673,0.3598517898914706,0.1292684710003327,,,-0.005434315454431071
w2_xgboost_l1_hist_gbdt_l2_0.30,w2_xgboost_l1_hist_gbdt_l2_0.30,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.3, ""hist_gbdt_l2"": 0.7}",1.03,0.6162037546276558,0.8709482168422416,0.36145929241307,0.12905178315775848,,,-0.0045222202723442795
w2_xgboost_l1_hist_gbdt_l2_0.35,w2_xgboost_l1_hist_gbdt_l2_0.35,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.35, ""hist_gbdt_l2"": 0.65}",1.03,0.6164011236670737,0.8711319283980136,0.36167031893613366,0.12886807160198646,,,-0.004324851232926363
w2_xgboost_l1_hist_gbdt_l2_0.40,w2_xgboost_l1_hist_gbdt_l2_0.40,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.4, ""hist_gbdt_l2"": 0.6}",1.03,0.6171743645416259,0.8712759574415203,0.3630727716417314,0.12872404255847963,,,-0.0035516103583741465
w2_xgboost_l1_hist_gbdt_l2_0.45,w2_xgboost_l1_hist_gbdt_l2_0.45,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.45, ""hist_gbdt_l2"": 0.55}",1.03,0.6177761056659785,0.871388820094079,0.36416339123787805,0.12861117990592097,,,-0.0029498692340215182
w2_xgboost_l1_hist_gbdt_l2_0.50,w2_xgboost_l1_hist_gbdt_l2_0.50,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.5, ""hist_gbdt_l2"": 0.5}",1.03,0.6181834530127622,0.8714636859799687,0.36490322004555575,0.12853631402003127,,,-0.002542521887237803
w2_xgboost_l1_hist_gbdt_l2_0.55,w2_xgboost_l1_hist_gbdt_l2_0.55,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.55, ""hist_gbdt_l2"": 0.44999999999999996}",1.03,0.6186848242183266,0.8715038569802576,0.36586579145639564,0.1284961430197424,,,-0.0020411506816734315
w2_xgboost_l1_hist_gbdt_l2_0.60,w2_xgboost_l1_hist_gbdt_l2_0.60,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.6, ""hist_gbdt_l2"": 0.4}",1.03,0.6188877732178436,0.871505295057006,0.36627025137868124,0.12849470494299398,,,-0.0018382016821564262
w2_xgboost_l1_hist_gbdt_l2_0.65,w2_xgboost_l1_hist_gbdt_l2_0.65,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.65, ""hist_gbdt_l2"": 0.35}",1.03,0.6193898986374405,0.8714726360468608,0.3673071612280204,0.12852736395313927,,,-0.0013360762625594935
w2_xgboost_l1_hist_gbdt_l2_0.70,w2_xgboost_l1_hist_gbdt_l2_0.70,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.7, ""hist_gbdt_l2"": 0.30000000000000004}",1.03,0.6199190427800093,0.871405933330159,0.36843215222985953,0.12859406666984097,,,-0.000806932119990722
w2_xgboost_l1_hist_gbdt_l2_0.75,w2_xgboost_l1_hist_gbdt_l2_0.75,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.75, ""hist_gbdt_l2"": 0.25}",1.03,0.6196943116595603,0.8713055346795543,0.3680830886395665,0.12869446532044568,,,-0.0010316632404396842
w2_xgboost_l1_hist_gbdt_l2_0.80,w2_xgboost_l1_hist_gbdt_l2_0.80,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.8, ""hist_gbdt_l2"": 0.19999999999999996}",1.03,0.6193568347720444,0.8711702933501464,0.36754337619394245,0.1288297066498536,,,-0.001369140127955637
w2_xgboost_l1_hist_gbdt_l2_0.85,w2_xgboost_l1_hist_gbdt_l2_0.85,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.85, ""hist_gbdt_l2"": 0.15000000000000002}",1.03,0.6194714695150091,0.8709997245255328,0.36794321450448536,0.1290002754744672,,,-0.0012545053849909449
w2_xgboost_l1_hist_gbdt_l2_0.90,w2_xgboost_l1_hist_gbdt_l2_0.90,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.9, ""hist_gbdt_l2"": 0.09999999999999998}",1.03,0.6189905070396222,0.8707937255953341,0.3671872884839103,0.1292062744046659,,,-0.001735467860377815
w2_xgboost_l1_hist_gbdt_l2_0.95,w2_xgboost_l1_hist_gbdt_l2_0.95,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 0.95, ""hist_gbdt_l2"": 0.050000000000000044}",1.03,0.6180953819176814,0.8705475131381205,0.3656432506972423,0.12945248686187952,,,-0.0026305929823186025
w2_xgboost_l1_hist_gbdt_l2_1.00,w2_xgboost_l1_hist_gbdt_l2_1.00,xgboost_l1+hist_gbdt_l2,"{""xgboost_l1"": 1.0, ""hist_gbdt_l2"": 0.0}",1.0275,0.6176402913337409,0.8702091405323495,0.3650714421351322,0.12979085946765045,,,-0.0030856835662591564
w2_xgboost_l1_lgbm_l2_0.00,w2_xgboost_l1_lgbm_l2_0.00,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.0, ""lgbm_l2"": 1.0}",1.03,0.6108833543165592,0.868659238819103,0.3531074698140153,0.13134076118089705,,,-0.009842620583440875
w2_xgboost_l1_lgbm_l2_0.05,w2_xgboost_l1_lgbm_l2_0.05,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.05, ""lgbm_l2"": 0.95}",1.03,0.6119888057926509,0.8690517520798461,0.3549258595054558,0.13094824792015394,,,-0.008737169107349119
w2_xgboost_l1_lgbm_l2_0.10,w2_xgboost_l1_lgbm_l2_0.10,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.1, ""lgbm_l2"": 0.9}",1.03,0.6123732345464893,0.8694154013089646,0.355331067784014,0.13058459869103542,,,-0.008352740353510746
w2_xgboost_l1_lgbm_l2_0.15,w2_xgboost_l1_lgbm_l2_0.15,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.15, ""lgbm_l2"": 0.85}",1.03,0.6123638475141724,0.8697430618647493,0.35498463316359546,0.13025693813525074,,,-0.008362127385827645
w2_xgboost_l1_lgbm_l2_0.20,w2_xgboost_l1_lgbm_l2_0.20,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.2, ""lgbm_l2"": 0.8}",1.03,0.6132999113038831,0.8700371078580714,0.35656271474969464,0.1299628921419286,,,-0.007426063596116972
w2_xgboost_l1_lgbm_l2_0.25,w2_xgboost_l1_lgbm_l2_0.25,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.25, ""lgbm_l2"": 0.75}",1.03,0.6137831243322583,0.8703019251082886,0.357264323556228,0.12969807489171134,,,-0.006942850567741687
w2_xgboost_l1_lgbm_l2_0.30,w2_xgboost_l1_lgbm_l2_0.30,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.3, ""lgbm_l2"": 0.7}",1.03,0.6147148749772715,0.870539324830525,0.35889042512401814,0.12946067516947504,,,-0.0060110999227285244
w2_xgboost_l1_lgbm_l2_0.35,w2_xgboost_l1_lgbm_l2_0.35,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.35, ""lgbm_l2"": 0.65}",1.03,0.615552642826537,0.8707445356170121,0.36036075003606177,0.12925546438298782,,,-0.005173332073463044
w2_xgboost_l1_lgbm_l2_0.40,w2_xgboost_l1_lgbm_l2_0.40,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.4, ""lgbm_l2"": 0.6}",1.03,0.61562253086342,0.8709069498300408,0.36033811189679926,0.12909305016995917,,,-0.005103444036580029
w2_xgboost_l1_lgbm_l2_0.45,w2_xgboost_l1_lgbm_l2_0.45,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.45, ""lgbm_l2"": 0.55}",1.03,0.6160014516167599,0.8710386380818462,0.3609642651516735,0.12896136191815374,,,-0.004724523283240134
w2_xgboost_l1_lgbm_l2_0.50,w2_xgboost_l1_lgbm_l2_0.50,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.5, ""lgbm_l2"": 0.5}",1.03,0.6168263165100711,0.8711416335241665,0.36251099949597565,0.1288583664758335,,,-0.003899658389928895
w2_xgboost_l1_lgbm_l2_0.55,w2_xgboost_l1_lgbm_l2_0.55,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.55, ""lgbm_l2"": 0.44999999999999996}",1.03,0.6175576118111368,0.8712048910673607,0.36391033255491295,0.1287951089326393,,,-0.0031683630888632575
w2_xgboost_l1_lgbm_l2_0.60,w2_xgboost_l1_lgbm_l2_0.60,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.6, ""lgbm_l2"": 0.4}",1.03,0.6182082800540014,0.8712324664693701,0.36518409363863263,0.12876753353062984,,,-0.0025176948459986193
w2_xgboost_l1_lgbm_l2_0.65,w2_xgboost_l1_lgbm_l2_0.65,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.65, ""lgbm_l2"": 0.35}",1.03,0.6180733080442169,0.8712282006626146,0.3649184154258192,0.12877179933738533,,,-0.0026526668557831368
w2_xgboost_l1_lgbm_l2_0.70,w2_xgboost_l1_lgbm_l2_0.70,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.7, ""lgbm_l2"": 0.30000000000000004}",1.03,0.6182393946055351,0.8711938352555674,0.3652849539555029,0.12880616474443266,,,-0.002486580294464913
w2_xgboost_l1_lgbm_l2_0.75,w2_xgboost_l1_lgbm_l2_0.75,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.75, ""lgbm_l2"": 0.25}",1.03,0.6180194785962112,0.8711198280746484,0.3649191291177741,0.12888017192535164,,,-0.00270649630378883
w2_xgboost_l1_lgbm_l2_0.80,w2_xgboost_l1_lgbm_l2_0.80,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.8, ""lgbm_l2"": 0.19999999999999996}",1.03,0.6184107017320143,0.8710131242543893,0.3658082792096393,0.1289868757456107,,,-0.002315273167985743
w2_xgboost_l1_lgbm_l2_0.85,w2_xgboost_l1_lgbm_l2_0.85,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.85, ""lgbm_l2"": 0.15000000000000002}",1.03,0.6185096352966162,0.8708761139584009,0.36614315663483143,0.12912388604159905,,,-0.0022163396033838545
w2_xgboost_l1_lgbm_l2_0.90,w2_xgboost_l1_lgbm_l2_0.90,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.9, ""lgbm_l2"": 0.09999999999999998}",1.03,0.6180132364758479,0.8707062015924123,0.3653202713592836,0.1292937984075877,,,-0.0027127384241520947
w2_xgboost_l1_lgbm_l2_0.95,w2_xgboost_l1_lgbm_l2_0.95,xgboost_l1+lgbm_l2,"{""xgboost_l1"": 0.95, ""lgbm_l2"": 0.050000000000000044}",1.03,0.6179989616905888,0.8705045368576385,0.36549338652353897,0.1294954631423615,,,-0.0027270132094112665
