model_id,target,nmae,ficr,eligible_hours,group_score
w2_lgbm_catboost_quantile_055_0.90,kpx_group_3,0.1430649993985332,0.27090108049137995,4566,0.5639180405464234
w3_lgbm_l1_baseline_gradient_boosting_quantile_xgboost_squarederror_0.80_0.10_0.10,kpx_group_1,0.11717393239981198,0.4041184821643351,4989,0.6434722748822616
w3_lgbm_l1_baseline_gradient_boosting_quantile_xgboost_squarederror_0.80_0.10_0.10,kpx_group_2,0.12347313736783999,0.4357303578410384,4976,0.6561286102365993
w3_lgbm_l1_baseline_gradient_boosting_quantile_xgboost_squarederror_0.80_0.10_0.10,kpx_group_3,0.142513236675102,0.2755656999807455,4566,0.5665262316528218
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.20_0.10,kpx_group_1,0.11669731886987854,0.4048666678262958,4989,0.6440846744782086
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.20_0.10,kpx_group_2,0.12264424966060565,0.43765229689001844,4976,0.6575040236147064
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.20_0.10,kpx_group_3,0.14331580051012818,0.2720383313160811,4566,0.5643612654029765
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.20_0.10,kpx_group_1,0.11730741427382818,0.4096271498900071,4989,0.6461598678080894
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.20_0.10,kpx_group_2,0.12370610556575053,0.4357784637237655,4976,0.6560361790790075
w3_lgbm_l1_baseline_hist_gbdt_absolute_h2o_automl_0.70_0.20_0.10,kpx_group_3,0.1432830718315824,0.2705035834553718,4566,0.5636102558118947
w3_lgbm_l1_baseline_gradient_boosting_quantile_xgboost_squarederror_0.70_0.20_0.10,kpx_group_1,0.11712685117902819,0.4000192830836146,4989,0.6414462159522932
w3_lgbm_l1_baseline_gradient_boosting_quantile_xgboost_squarederror_0.70_0.20_0.10,kpx_group_2,0.12321693741542923,0.43256743273958737,4976,0.6546752476620791
w3_lgbm_l1_baseline_gradient_boosting_quantile_xgboost_squarederror_0.70_0.20_0.10,kpx_group_3,0.14131214359648678,0.28056409564725476,4566,0.569625976025384
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.20_0.10,kpx_group_1,0.1167444963710933,0.4007097810482351,4989,0.6419826423385709
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.20_0.10,kpx_group_2,0.12286670972267794,0.4354413952778662,4976,0.6562873427775942
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.70_0.20_0.10,kpx_group_3,0.1418714711512767,0.27625783818620075,4566,0.567193183517462
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.10_0.20,kpx_group_1,0.1168373214911596,0.40435436070112063,4989,0.6437585196049805
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.10_0.20,kpx_group_2,0.1226844350679397,0.43753458832045994,4976,0.6574250766262602
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.70_0.10_0.20,kpx_group_3,0.14371051906215768,0.2722164231119591,4566,0.5642529520249007
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.80_0.10_0.10,kpx_group_1,0.11707359149179543,0.4027486864252375,4989,0.6428375474667211
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.80_0.10_0.10,kpx_group_2,0.12345221028139682,0.4347734190100836,4976,0.6556606043643434
w3_lgbm_l1_baseline_catboost_rmse_gradient_boosting_quantile_0.80_0.10_0.10,kpx_group_3,0.1421444813906648,0.27598202548600853,4566,0.5669187720476718
w3_lgbm_l1_baseline_catboost_rmse_extra_trees_wide_0.70_0.20_0.10,kpx_group_1,0.11658634397224972,0.4009901229664144,4989,0.6422018894970823
w3_lgbm_l1_baseline_catboost_rmse_extra_trees_wide_0.70_0.20_0.10,kpx_group_2,0.12228708826177258,0.43743234720748064,4976,0.657572629472854
w3_lgbm_l1_baseline_catboost_rmse_extra_trees_wide_0.70_0.20_0.10,kpx_group_3,0.14276489344745605,0.2740349198517499,4566,0.5656350132021469
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.60_0.20_0.20,kpx_group_1,0.11659492942670599,0.4028243213551903,4989,0.6431146959642422
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.60_0.20_0.20,kpx_group_2,0.12219788731108146,0.4385695189815239,4976,0.6581858158352212
w3_lgbm_l1_baseline_catboost_rmse_xgboost_squarederror_0.60_0.20_0.20,kpx_group_3,0.1435580238369125,0.2716265184878839,4566,0.5640342473254857
w3_lgbm_l1_baseline_gradient_boosting_quantile_extra_trees_wide_0.80_0.10_0.10,kpx_group_1,0.11711028613509764,0.40267392856639467,4989,0.6427818212156485
w3_lgbm_l1_baseline_gradient_boosting_quantile_extra_trees_wide_0.80_0.10_0.10,kpx_group_2,0.12312786504736063,0.4334959931095797,4976,0.6551840640311095
w3_lgbm_l1_baseline_gradient_boosting_quantile_extra_trees_wide_0.80_0.10_0.10,kpx_group_3,0.14199491451790686,0.2766865344329546,4566,0.5673458099575238
w2_lgbm_catboost_rmse_0.75,kpx_group_1,0.11676977823099534,0.4052222398390043,4989,0.6442262308040045
w2_lgbm_catboost_rmse_0.75,kpx_group_2,0.12293092518992718,0.4374959858406414,4976,0.6572825303253571
w2_lgbm_catboost_rmse_0.75,kpx_group_3,0.14308888410944337,0.2705476199856638,4566,0.5637293679381102
w3_lgbm_l1_baseline_gradient_boosting_quantile_h2o_automl_0.60_0.20_0.20,kpx_group_1,0.11678540919912118,0.40228644284650317,4989,0.642750516823691
w3_lgbm_l1_baseline_gradient_boosting_quantile_h2o_automl_0.60_0.20_0.20,kpx_group_2,0.12272922830166225,0.43056166892471737,4976,0.6539162203115276
w3_lgbm_l1_baseline_gradient_boosting_quantile_h2o_automl_0.60_0.20_0.20,kpx_group_3,0.1411183530342887,0.2782215159484917,4566,0.5685515814571015
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.80_0.10_0.10,kpx_group_1,0.11742491323582963,0.4077511868827108,4989,0.6451631368234406
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.80_0.10_0.10,kpx_group_2,0.12378303555505282,0.43678206646239265,4976,0.6564995154536699
w3_lgbm_l1_baseline_hist_gbdt_absolute_xgboost_squarederror_0.80_0.10_0.10,kpx_group_3,0.14366214270033534,0.2707730163001906,4566,0.5635554367999277
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.60_0.20_0.20,kpx_group_1,0.116476716758764,0.40576497638210485,4989,0.6446441298116704
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.60_0.20_0.20,kpx_group_2,0.12224640833564969,0.4353669426247993,4976,0.6565602671445748
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.60_0.20_0.20,kpx_group_3,0.14314274086767872,0.27108695250080994,4566,0.5639721058165656
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.80_0.10_0.10,kpx_group_1,0.117042537889601,0.40539604512696886,4989,0.644176753618684
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.80_0.10_0.10,kpx_group_2,0.12309499416855134,0.4371295557512554,4976,0.657017280791352
w3_lgbm_l1_baseline_catboost_rmse_h2o_automl_0.80_0.10_0.10,kpx_group_3,0.14346263069064336,0.27135000554942884,4566,0.5639436874293927
w2_lgbm_catboost_rmse_0.95,kpx_group_1,0.11758511440516221,0.40783788718362163,4989,0.6451263863892297
w2_lgbm_catboost_rmse_0.95,kpx_group_2,0.1241958691601251,0.43765157601577764,4976,0.6567278534278262
w2_lgbm_catboost_rmse_0.95,kpx_group_3,0.14371182695700693,0.27017463106829764,4566,0.5632314020556454
